"Ámbito","Área","Indicador","Sex","Año","Fuente","Unidad","Valor"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Labour force survey","1000 personas","63.841"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Labour force survey","1000 personas","58.297"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Labour force survey","1000 personas","61.949"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Labour force survey","1000 personas","63.751"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2020","Labour force survey","1000 personas","60.122"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Labour force survey","1000 personas","54.663"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Labour force survey","1000 personas","52.101"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Labour force survey","1000 personas","46.134"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","49.276"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Labour force survey","1000 personas","48.95"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2020","Labour force survey","1000 personas","46.986"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","12.63"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Labour force survey","1000 personas","11.74"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","12.163"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","12.674"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Labour force survey","1000 personas","14.801"
"Indicadores de empleo: Agricultura","Dinamarca","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2020","Labour force survey","1000 personas","13.135"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Household survey","1000 personas","1.007"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Household survey","1000 personas","0.11"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Household survey","1000 personas","0.821"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Household survey","1000 personas","0.046"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Household survey","1000 personas","0.03"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Household survey","1000 personas","0.814"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Household survey","1000 personas","0.068"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Household survey","1000 personas","0.67"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Household survey","1000 personas","0.046"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Household survey","1000 personas","0.03"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Household survey","1000 personas","0.193"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Household survey","1000 personas","0.041"
"Indicadores de empleo: Agricultura","Djibouti","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Household survey","1000 personas","0.152"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Labour force survey","1000 personas","1872.962"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Labour force survey","1000 personas","2015.832"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Labour force survey","1000 personas","2150.786"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Labour force survey","1000 personas","2242.034"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Labour force survey","1000 personas","2335.686"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2020","Labour force survey","1000 personas","2246.395"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2015","Labour force survey","1000 personas","363.46"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2016","Labour force survey","1000 personas","405.957"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Labour force survey","1000 personas","441.893"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2018","Labour force survey","1000 personas","450.464"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2019","Labour force survey","1000 personas","487.387"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2015","Labour force survey","1000 personas","1046.942"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2016","Labour force survey","1000 personas","1121.685"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Labour force survey","1000 personas","1162.432"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Labour force survey","1000 personas","1189.392"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2019","Labour force survey","1000 personas","1206.609"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2015","Labour force survey","1000 personas","234.521"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2016","Labour force survey","1000 personas","238.078"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Labour force survey","1000 personas","269.78"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Labour force survey","1000 personas","294.74"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2019","Labour force survey","1000 personas","313.291"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Total","2015","Labour force survey","1000 personas","228.039"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Labour force survey","1000 personas","250.113"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Labour force survey","1000 personas","276.682"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Labour force survey","1000 personas","307.439"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Total","2019","Labour force survey","1000 personas","328.4"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Labour force survey","1000 personas","1214.305"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Labour force survey","1000 personas","1265.701"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Labour force survey","1000 personas","1336.46"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","1394.601"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Labour force survey","1000 personas","1442.365"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2020","Labour force survey","1000 personas","1428.863"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2015","Labour force survey","1000 personas","247.605"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Labour force survey","1000 personas","267.075"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Labour force survey","1000 personas","293.495"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Labour force survey","1000 personas","300.258"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2019","Labour force survey","1000 personas","321.74"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2015","Labour force survey","1000 personas","662.84"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Labour force survey","1000 personas","693.935"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Labour force survey","1000 personas","704.155"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Labour force survey","1000 personas","716.808"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Labour force survey","1000 personas","728.312"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Labour force survey","1000 personas","153.217"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Labour force survey","1000 personas","146.195"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Labour force survey","1000 personas","164.237"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Labour force survey","1000 personas","181.467"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Labour force survey","1000 personas","190.212"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Labour force survey","1000 personas","150.644"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Labour force survey","1000 personas","158.496"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Labour force survey","1000 personas","174.573"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Labour force survey","1000 personas","196.068"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Labour force survey","1000 personas","202.102"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","658.658"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Labour force survey","1000 personas","750.131"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","814.326"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","847.433"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Labour force survey","1000 personas","893.321"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2020","Labour force survey","1000 personas","817.532"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2015","Labour force survey","1000 personas","115.855"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Labour force survey","1000 personas","138.881"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Labour force survey","1000 personas","148.398"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Labour force survey","1000 personas","150.206"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2019","Labour force survey","1000 personas","165.647"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2015","Labour force survey","1000 personas","384.103"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Labour force survey","1000 personas","427.75"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Labour force survey","1000 personas","458.277"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Labour force survey","1000 personas","472.584"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2019","Labour force survey","1000 personas","478.297"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2015","Labour force survey","1000 personas","81.305"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Labour force survey","1000 personas","91.883"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Labour force survey","1000 personas","105.543"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Labour force survey","1000 personas","113.273"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2019","Labour force survey","1000 personas","123.079"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Female","2015","Labour force survey","1000 personas","77.396"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Female","2016","Labour force survey","1000 personas","91.617"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Labour force survey","1000 personas","102.109"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Labour force survey","1000 personas","111.371"
"Indicadores de empleo: Agricultura","Ecuador","Employment in agriculture, forestry and fishing by age, 65+","Female","2019","Labour force survey","1000 personas","126.299"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Labour force survey","1000 personas","6396.659"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Labour force survey","1000 personas","6477.89"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Labour force survey","1000 personas","6510.188"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Labour force survey","1000 personas","5629.207"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Labour force survey","1000 personas","5509.021"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2015","Labour force survey","1000 personas","1757.606"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2016","Labour force survey","1000 personas","1476.576"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Labour force survey","1000 personas","1564.145"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2018","Labour force survey","1000 personas","987.766"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2019","Labour force survey","1000 personas","1036.313"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2015","Labour force survey","1000 personas","3632.058"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2016","Labour force survey","1000 personas","3838.4"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Labour force survey","1000 personas","3832.301"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Labour force survey","1000 personas","3544.554"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2019","Labour force survey","1000 personas","3470.132"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2015","Labour force survey","1000 personas","765.609"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2016","Labour force survey","1000 personas","849.431"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Labour force survey","1000 personas","834.372"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Labour force survey","1000 personas","827.476"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2019","Labour force survey","1000 personas","767.725"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Total","2015","Labour force survey","1000 personas","241.386"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Labour force survey","1000 personas","313.483"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Labour force survey","1000 personas","279.371"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Labour force survey","1000 personas","269.411"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Total","2019","Labour force survey","1000 personas","234.851"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Labour force survey","1000 personas","4353.545"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Labour force survey","1000 personas","4426.552"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Labour force survey","1000 personas","4524.9"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","4623.994"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Labour force survey","1000 personas","4664.401"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2015","Labour force survey","1000 personas","952.532"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Labour force survey","1000 personas","823.92"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Labour force survey","1000 personas","873.189"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Labour force survey","1000 personas","896.149"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2019","Labour force survey","1000 personas","937.552"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2015","Labour force survey","1000 personas","2532.311"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Labour force survey","1000 personas","2624.911"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Labour force survey","1000 personas","2662.847"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Labour force survey","1000 personas","2765.294"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Labour force survey","1000 personas","2832.842"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Labour force survey","1000 personas","643.402"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Labour force survey","1000 personas","693.485"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Labour force survey","1000 personas","730.459"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Labour force survey","1000 personas","710.206"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Labour force survey","1000 personas","673.489"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Labour force survey","1000 personas","225.3"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Labour force survey","1000 personas","284.236"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Labour force survey","1000 personas","258.405"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Labour force survey","1000 personas","252.344"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Labour force survey","1000 personas","220.518"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","2043.114"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Labour force survey","1000 personas","2051.338"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","1985.289"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","1005.213"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Labour force survey","1000 personas","844.621"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2015","Labour force survey","1000 personas","805.074"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Labour force survey","1000 personas","652.656"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Labour force survey","1000 personas","690.956"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Labour force survey","1000 personas","91.616"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2019","Labour force survey","1000 personas","98.761"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2015","Labour force survey","1000 personas","1099.747"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Labour force survey","1000 personas","1213.489"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Labour force survey","1000 personas","1169.454"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Labour force survey","1000 personas","779.26"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2019","Labour force survey","1000 personas","637.29"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2015","Labour force survey","1000 personas","122.207"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Labour force survey","1000 personas","155.946"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Labour force survey","1000 personas","103.913"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Labour force survey","1000 personas","117.27"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2019","Labour force survey","1000 personas","94.236"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Female","2015","Labour force survey","1000 personas","16.087"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Female","2016","Labour force survey","1000 personas","29.247"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Labour force survey","1000 personas","20.966"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Labour force survey","1000 personas","17.066"
"Indicadores de empleo: Agricultura","Egipto","Employment in agriculture, forestry and fishing by age, 65+","Female","2019","Labour force survey","1000 personas","14.334"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Household survey","1000 personas","483.013"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Household survey","1000 personas","509.375"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Household survey","1000 personas","511.196"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Household survey","1000 personas","470.215"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Household survey","1000 personas","473.848"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2015","Household survey","1000 personas","127.328"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2016","Household survey","1000 personas","130.064"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Household survey","1000 personas","123.058"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2018","Household survey","1000 personas","111.373"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2019","Household survey","1000 personas","104.643"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2015","Household survey","1000 personas","240.858"
